0.00,0.0000
0.50,0.2952
1.00,0.6897
1.50,1.1498
2.00,1.6248
2.50,2.0688
3.00,2.4584
3.50,2.7920
4.00,3.0762
4.50,3.3153
5.00,3.5147
5.50,3.6857
6.00,3.8415
6.50,3.9877
7.00,4.1181
7.50,4.2244
8.00,4.3089
8.50,4.3872
9.00,4.4778
9.50,4.5883
10.00,4.7107
10.50,4.8268
11.00,4.9189
11.50,4.9791
12.00,5.0133
12.50,5.0390
13.00,5.0763
13.50,5.1383
14.00,5.2243
14.50,5.3200
15.00,5.4055
15.50,5.4685
16.00,5.5116
16.50,5.5463
17.00,5.5778
17.50,5.5995
18.00,5.6015
18.50,5.5847
19.00,5.5655
19.50,5.5659
20.00,5.5977
20.50,5.6548
21.00,5.7186
21.50,5.7716
22.00,5.8067
22.50,5.8295
23.00,5.8521
23.50,5.8842
24.00,5.9271
24.50,5.9740
25.00,6.0175
25.50,6.0562
26.00,6.0953
26.50,6.1397
27.00,6.1884
27.50,6.2360
28.00,6.2803
28.50,6.3249
29.00,6.3734
29.50,6.4209
30.00,6.4536
30.50,6.4597
31.00,6.4422
31.50,6.4201
32.00,6.4137
32.50,6.4281
33.00,6.4538
33.50,6.4812
34.00,6.5132
34.50,6.5594
35.00,6.6224
35.50,6.6931
36.00,6.7611
36.50,6.8225
37.00,6.8738
37.50,6.9030
38.00,6.8937
38.50,6.8441
39.00,6.7763
39.50,6.7249
40.00,6.7139
40.50,6.7422
41.00,6.7892
41.50,6.8312
42.00,6.8528
42.50,6.8492
43.00,6.8253
43.50,6.7947
44.00,6.7776
44.50,6.7922
45.00,6.8451
45.50,6.9285
46.00,7.0266
46.50,7.1247
47.00,7.2134
47.50,7.2848
48.00,7.3301
48.50,7.3433
49.00,7.3252
49.50,7.2843
50.00,7.2335
50.50,7.1882
51.00,7.1627
51.50,7.1634
52.00,7.1867
52.50,7.2245
53.00,7.2724
53.50,7.3276
54.00,7.3786
54.50,7.4059
55.00,7.3995
55.50,7.3738
56.00,7.3579
56.50,7.3721
57.00,7.4157
57.50,7.4762
58.00,7.5412
58.50,7.6012
59.00,7.6464
59.50,7.6662
60.00,7.6548
60.50,7.6172
61.00,7.5716
61.50,7.5424
62.00,7.5479
62.50,7.5878
63.00,7.6441
63.50,7.6949
64.00,7.7302
64.50,7.7550
65.00,7.7781
65.50,7.8025
66.00,7.8241
66.50,7.8390
67.00,7.8474
67.50,7.8556
68.00,7.8728
68.50,7.9054
69.00,7.9491
69.50,7.9875
70.00,8.0037
70.50,7.9975
71.00,7.9889
71.50,8.0017
72.00,8.0420
72.50,8.0942
73.00,8.1363
73.50,8.1580
74.00,8.1635
74.50,8.1634
75.00,8.1655
75.50,8.1735
76.00,8.1892
76.50,8.2156
77.00,8.2566
77.50,8.3162
78.00,8.3966
78.50,8.4946
79.00,8.5969
79.50,8.6809
80.00,8.7250
80.50,8.7245
81.00,8.6972
81.50,8.6702
82.00,8.6560
82.50,8.6425
83.00,8.6047
83.50,8.5316
84.00,8.4424
84.50,8.3772
85.00,8.3685
85.50,8.4165
86.00,8.4918
86.50,8.5596
87.00,8.6010
87.50,8.6144
88.00,8.6047
88.50,8.5781
89.00,8.5447
89.50,8.5219
90.00,8.5272
90.50,8.5653
91.00,8.6191
91.50,8.6572
92.00,8.6551
92.50,8.6149
93.00,8.5654
93.50,8.5414
94.00,8.5612
94.50,8.6203
95.00,8.7019
95.50,8.7895
96.00,8.8726
96.50,8.9455
97.00,9.0051
97.50,9.0507
98.00,9.0822
98.50,9.0994
99.00,9.1009
99.50,9.0854
100.00,9.0552
100.50,9.0178
101.00,8.9831
101.50,8.9574
102.00,8.9406
102.50,8.9289
103.00,8.9217
103.50,8.9268
104.00,8.9572
104.50,9.0150
105.00,9.0795
105.50,9.1157
106.00,9.0997
106.50,9.0366
107.00,8.9548
107.50,8.8883
108.00,8.8628
108.50,8.8895
109.00,8.9625
109.50,9.0609
110.00,9.1587
110.50,9.2352
111.00,9.2793
111.50,9.2891
112.00,9.2717
112.50,9.2429
113.00,9.2222
113.50,9.2244
114.00,9.2531
114.50,9.3023
115.00,9.3594
115.50,9.4096
116.00,9.4393
116.50,9.4385
117.00,9.4053
117.50,9.3498
118.00,9.2923
118.50,9.2576
119.00,9.2649
119.50,9.3186
120.00,9.4034
120.50,9.4880
121.00,9.5416
121.50,9.5526
122.00,9.5346
122.50,9.5121
123.00,9.5028
123.50,9.5110
124.00,9.5343
124.50,9.5689
125.00,9.6086
125.50,9.6437
126.00,9.6645
126.50,9.6653
127.00,9.6465
127.50,9.6166
128.00,9.5949
128.50,9.6041
129.00,9.6534
129.50,9.7261
130.00,9.7898
130.50,9.8236
131.00,9.8367
131.50,9.8567
132.00,9.8982
132.50,9.9472
133.00,9.9771
133.50,9.9765
134.00,9.9562
134.50,9.9334
135.00,9.9148
135.50,9.8984
136.00,9.8833
136.50,9.8738
137.00,9.8760
137.50,9.8941
138.00,9.9283
138.50,9.9731
139.00,10.0165
139.50,10.0466
140.00,10.0610
140.50,10.0684
141.00,10.0798
141.50,10.0953
142.00,10.1010
142.50,10.0803
143.00,10.0297
143.50,9.9671
144.00,9.9240
144.50,9.9244
145.00,9.9681
145.50,10.0313
146.00,10.0825
146.50,10.1016
147.00,10.0881
147.50,10.0562
148.00,10.0246
148.50,10.0076
149.00,10.0117
149.50,10.0378
150.00,10.0834
150.50,10.1427
151.00,10.2041
151.50,10.2514
152.00,10.2712
152.50,10.2628
153.00,10.2421
153.50,10.2302
154.00,10.2352
154.50,10.2440
155.00,10.2339
155.50,10.1953
156.00,10.1464
156.50,10.1251
157.00,10.1657
157.50,10.2744
158.00,10.4217
158.50,10.5590
159.00,10.6451
159.50,10.6660
160.00,10.6353
160.50,10.5793
