0.00,0.0000
0.50,-0.6188
1.00,-1.4382
1.50,-2.3654
2.00,-3.2822
2.50,-4.0991
3.00,-4.7787
3.50,-5.3281
4.00,-5.7789
4.50,-6.1705
5.00,-6.5365
5.50,-6.8943
6.00,-7.2435
6.50,-7.5758
7.00,-7.8858
7.50,-8.1719
8.00,-8.4305
8.50,-8.6543
9.00,-8.8358
9.50,-8.9723
10.00,-9.0645
10.50,-9.1153
11.00,-9.1298
11.50,-9.1220
12.00,-9.1147
12.50,-9.1338
13.00,-9.1959
13.50,-9.3003
14.00,-9.4271
14.50,-9.5474
15.00,-9.6412
15.50,-9.7088
16.00,-9.7648
16.50,-9.8194
17.00,-9.8698
17.50,-9.9121
18.00,-9.9563
18.50,-10.0264
19.00,-10.1442
19.50,-10.3133
20.00,-10.5167
20.50,-10.7267
21.00,-10.9181
21.50,-11.0777
22.00,-11.2076
22.50,-11.3189
23.00,-11.4184
23.50,-11.4974
24.00,-11.5377
24.50,-11.5325
25.00,-11.5061
25.50,-11.5071
26.00,-11.5776
26.50,-11.7227
27.00,-11.9063
27.50,-12.0756
28.00,-12.1952
28.50,-12.2615
29.00,-12.2937
29.50,-12.3095
30.00,-12.3139
30.50,-12.3049
31.00,-12.2873
31.50,-12.2767
32.00,-12.2944
32.50,-12.3580
33.00,-12.4707
33.50,-12.6159
34.00,-12.7624
34.50,-12.8798
35.00,-12.9531
35.50,-12.9833
36.00,-12.9795
36.50,-12.9532
37.00,-12.9182
37.50,-12.8937
38.00,-12.8999
38.50,-12.9502
39.00,-13.0376
39.50,-13.1273
40.00,-13.1700
40.50,-13.1347
41.00,-13.0352
41.50,-12.9248
42.00,-12.8615
42.50,-12.8769
43.00,-12.9685
43.50,-13.1097
44.00,-13.2631
44.50,-13.3924
45.00,-13.4735
45.50,-13.5037
46.00,-13.5030
46.50,-13.5039
47.00,-13.5317
47.50,-13.5885
48.00,-13.6562
48.50,-13.7163
49.00,-13.7660
49.50,-13.8188
50.00,-13.8927
50.50,-13.9927
51.00,-14.1024
51.50,-14.1921
52.00,-14.2397
52.50,-14.2446
53.00,-14.2239
53.50,-14.1965
54.00,-14.1749
54.50,-14.1669
55.00,-14.1767
55.50,-14.2039
56.00,-14.2422
56.50,-14.2853
57.00,-14.3330
57.50,-14.3916
58.00,-14.4684
58.50,-14.5654
59.00,-14.6756
59.50,-14.7870
60.00,-14.8857
60.50,-14.9571
61.00,-14.9869
61.50,-14.9693
62.00,-14.9138
62.50,-14.8419
63.00,-14.7753
63.50,-14.7266
64.00,-14.6992
64.50,-14.6908
65.00,-14.6961
65.50,-14.7076
66.00,-14.7165
66.50,-14.7158
67.00,-14.7053
67.50,-14.6944
68.00,-14.7004
68.50,-14.7394
69.00,-14.8151
69.50,-14.9136
70.00,-15.0067
70.50,-15.0702
71.00,-15.1061
71.50,-15.1423
72.00,-15.2039
72.50,-15.2829
73.00,-15.3426
73.50,-15.3530
74.00,-15.3194
74.50,-15.2783
75.00,-15.2683
75.50,-15.3019
76.00,-15.3601
76.50,-15.4119
77.00,-15.4401
77.50,-15.4508
78.00,-15.4660
78.50,-15.5060
79.00,-15.5756
79.50,-15.6629
80.00,-15.7512
80.50,-15.8360
81.00,-15.9282
81.50,-16.0378
82.00,-16.1601
82.50,-16.2786
83.00,-16.3784
83.50,-16.4534
84.00,-16.5014
84.50,-16.5201
85.00,-16.5131
85.50,-16.4949
86.00,-16.4855
86.50,-16.4964
